date,year,month,day_endofweek,cityid,bg_posts,bg_posts_ss30,bg_posts_ss55,bg_posts_ss60,bg_posts_ss65,bg_posts_ss70,bg_posts_jz1,bg_posts_jzgrp12,bg_posts_jz2,bg_posts_jz3,bg_posts_jzgrp345,bg_posts_jz4,bg_posts_jz5
2020-6-12,2020,6,12,Wichita,0.0826,-0.17800000000000002,0.447,0.136,-0.19699999999999998,0.0844,0.17,0.188,0.19,0.0136,0.019,0.0604,-0.0881
2020-6-12,2020,6,12,Cleveland,-0.275,-0.257,-0.198,-0.20199999999999999,-0.5720000000000001,-0.263,-0.16399999999999998,0.0155,0.0313,-0.349,-0.4,-0.295,-0.6729999999999999
2020-6-12,2020,6,12,Bakersfield,-0.151,0.11,-0.0105,0.0115,-0.319,-0.281,-0.111,-0.044000000000000004,-0.0387,-0.0833,-0.222,-0.301,-0.37799999999999995
2020-6-12,2020,6,12,Honolulu,-0.265,-0.284,0.045,-0.0876,-0.14400000000000002,-0.575,-0.456,-0.37799999999999995,-0.369,-0.248,-0.18600000000000003,-0.152,-0.106
2020-6-12,2020,6,12,Boise,-0.0642,-0.218,-0.0351,0.00549,-0.146,0.175,-0.138,-0.0129,0.0,0.0055899999999999995,-0.0656,-0.0617,-0.254
2020-6-12,2020,6,12,Salt Lake City,-0.19899999999999998,-0.0921,-0.371,-0.256,-0.303,-0.109,0.136,-0.11699999999999999,-0.142,-0.297,-0.243,-0.187,-0.312
2020-6-12,2020,6,12,Virginia Beach,-0.0297,0.368,0.006670000000000001,-0.0014,-0.19,0.573,0.5820000000000001,0.209,0.177,-0.18899999999999997,-0.196,-0.145,-0.379
2020-6-12,2020,6,12,Colorado Springs,-0.168,-0.188,-0.012,-0.0008349999999999999,-0.414,-0.0361,0.0482,0.0,-0.00571,-0.11599999999999999,-0.237,-0.29600000000000004,-0.305
2020-6-12,2020,6,12,Tulsa,0.0117,0.0142,0.17300000000000001,0.0192,-0.0598,0.11900000000000001,0.28600000000000003,0.145,0.132,-0.0461,-0.0702,-0.0354,-0.273
2020-6-19,2020,6,19,Los Angeles,-0.218,-0.156,-0.109,-0.402,-0.20199999999999999,-0.27,-0.0762,-0.11599999999999999,-0.12,-0.121,-0.247,-0.315,-0.289
2020-6-19,2020,6,19,New York City,-0.185,-0.24100000000000002,-0.135,-0.3,-0.0305,-0.45299999999999996,-0.115,-0.20199999999999999,-0.207,-0.0968,-0.187,-0.28600000000000003,-0.152
2020-6-19,2020,6,19,Chicago,-0.268,-0.263,-0.361,-0.491,-0.179,-0.361,-0.20600000000000002,-0.0364,-0.0242,-0.20600000000000002,-0.34299999999999997,-0.414,-0.313
2020-6-19,2020,6,19,Houston,-0.271,-0.546,-0.19,-0.387,-0.253,-0.127,-0.1,-0.11900000000000001,-0.121,-0.243,-0.336,-0.419,-0.243
2020-6-19,2020,6,19,Phoenix,-0.0809,-0.131,-0.0931,-0.228,-0.00231,-0.261,0.0017399999999999998,0.0047799999999999995,0.0051,-0.0195,-0.133,-0.193,-0.22399999999999998
2020-6-19,2020,6,19,San Diego,-0.201,-0.19,-0.21,-0.292,-0.207,-0.217,-0.129,-0.11699999999999999,-0.115,-0.162,-0.23800000000000002,-0.28600000000000003,-0.242
2020-6-19,2020,6,19,Dallas,-0.254,-0.255,-0.316,-0.435,-0.22699999999999998,-0.21899999999999997,-0.12300000000000001,-0.115,-0.115,-0.231,-0.302,-0.34299999999999997,-0.263
2020-6-19,2020,6,19,Las Vegas,-0.142,-0.364,-0.0555,-0.127,-0.195,-0.36700000000000005,-0.0639,-0.0644,-0.0644,-0.13,-0.168,-0.21,-0.149
2020-6-19,2020,6,19,Seattle,-0.27899999999999997,-0.32299999999999995,-0.175,-0.42100000000000004,-0.285,-0.306,-0.183,-0.213,-0.215,-0.239,-0.303,-0.32299999999999995,-0.37
2020-6-19,2020,6,19,Fort Worth,-0.10300000000000001,-0.132,-0.0236,-0.273,-0.115,-0.0873,0.0982,0.00908,0.00011200000000000001,-0.0854,-0.182,-0.281,-0.0821
2020-6-19,2020,6,19,San Antonio,-0.055999999999999994,-0.11699999999999999,-0.0639,-0.165,-0.0535,0.0335,0.0193,0.0942,0.10300000000000001,-0.055,-0.142,-0.253,0.00443
2020-6-19,2020,6,19,San Jose,-0.251,-0.331,-0.26899999999999996,-0.299,-0.32299999999999995,-0.457,-0.355,-0.21100000000000002,-0.198,-0.282,-0.249,-0.228,-0.297
2020-6-19,2020,6,19,Detroit,-0.0597,-0.26,-0.182,-0.376,-0.0451,0.0579,0.258,0.36,0.37,-0.0267,-0.245,-0.375,-0.24600000000000002
2020-6-19,2020,6,19,Philadelphia,-0.225,-0.0631,-0.258,-0.35,-0.247,-0.294,0.0704,-0.025,-0.0319,-0.16,-0.259,-0.303,-0.289
2020-6-19,2020,6,19,Columbus,-0.109,-0.145,-0.111,-0.33799999999999997,-0.255,0.141,0.278,0.122,0.11,-0.102,-0.217,-0.292,-0.18100000000000002
2020-6-19,2020,6,19,Austin,-0.124,-0.377,-0.0317,-0.251,-0.214,-0.335,-0.0902,-0.115,-0.11699999999999999,-0.14300000000000002,-0.11900000000000001,-0.0905,-0.209
2020-6-19,2020,6,19,Charlotte,-0.287,-0.39299999999999996,-0.365,-0.41700000000000004,-0.331,-0.184,0.136,-0.0908,-0.11199999999999999,-0.27899999999999997,-0.35,-0.381,-0.344
2020-6-19,2020,6,19,Indianapolis,-0.02,-0.0486,0.0158,-0.285,0.0456,-0.0752,-0.0784,0.166,0.18600000000000003,0.0231,-0.106,-0.218,-0.0558
2020-6-19,2020,6,19,Jacksonville,0.0394,-0.12300000000000001,0.158,-0.127,-0.0354,0.207,0.529,0.155,0.124,0.133,-0.0305,-0.132,-0.0879
2020-6-19,2020,6,19,Memphis,-0.0908,-0.369,-0.374,-0.271,-0.0855,0.18899999999999997,0.172,0.113,0.10800000000000001,-0.0019199999999999998,-0.188,-0.305,-0.341
2020-6-19,2020,6,19,San Francisco,-0.37,-0.35100000000000003,-0.314,-0.519,-0.321,-0.6609999999999999,-0.55,-0.499,-0.495,-0.396,-0.332,-0.326,-0.261
2020-6-19,2020,6,19,El Paso,-0.0665,-0.215,-0.0476,0.0526,-0.0884,-0.0457,0.0189,0.024,0.0245,-0.168,-0.11599999999999999,-0.0654,-0.0644
2020-6-19,2020,6,19,Baltimore,-0.0497,-0.14400000000000002,-0.1,-0.20600000000000002,0.00845,-0.32,-0.0634,-0.0588,-0.0585,-0.0412,-0.0684,-0.0739,-0.10800000000000001
2020-6-19,2020,6,19,Portland,-0.142,-0.341,-0.0948,-0.22,-0.19399999999999998,0.0669,0.345,0.00965,-0.0149,-0.0719,-0.19899999999999998,-0.27,-0.215
2020-6-19,2020,6,19,Boston,-0.0795,-0.205,-0.0633,-0.28600000000000003,-0.0181,-0.327,-0.19,-0.0464,-0.0343,-0.0187,-0.0903,-0.156,0.055
2020-6-19,2020,6,19,Oklahoma City,-0.00837,-0.248,0.0,-0.0177,-0.0231,-0.11800000000000001,-0.15,0.0885,0.109,-0.00569,-0.0638,-0.153,0.0605
2020-6-19,2020,6,19,Louisville,-0.0705,-0.251,-0.105,-0.161,-0.0129,-0.20800000000000002,-0.179,0.00873,0.0249,-0.0224,-0.0942,-0.21600000000000003,0.157
2020-6-19,2020,6,19,Denver,-0.20800000000000002,-0.361,-0.17800000000000002,-0.32799999999999996,-0.28600000000000003,-0.326,-0.00494,-0.122,-0.134,-0.162,-0.23600000000000002,-0.26,-0.315
2020-6-19,2020,6,19,Washington,-0.17600000000000002,-0.0637,-0.121,-0.28300000000000003,-0.245,-0.5579999999999999,-0.387,-0.305,-0.297,-0.24100000000000002,-0.151,-0.131,-0.10400000000000001
2020-6-19,2020,6,19,Nashville,-0.154,-0.391,-0.0318,-0.278,-0.39899999999999997,-0.24,0.0605,-0.0188,-0.0259,-0.265,-0.22,-0.16899999999999998,-0.281
2020-6-19,2020,6,19,Milwaukee,-0.212,-0.446,-0.19,-0.256,-0.11599999999999999,-0.355,-0.311,-0.10099999999999999,-0.0848,-0.172,-0.256,-0.34700000000000003,-0.0909
2020-6-19,2020,6,19,Albuquerque,-0.0276,0.632,-0.0334,-0.17300000000000001,0.0433,-0.251,-0.231,-0.11900000000000001,-0.109,0.0836,0.0157,-0.0665,0.0505
2020-6-19,2020,6,19,Tucson,-0.0745,-0.256,-0.0255,-0.128,-0.0755,-0.204,-0.126,-0.028999999999999998,-0.0196,0.0357,-0.0779,-0.237,-0.00824
2020-6-19,2020,6,19,Fresno,-0.0726,-0.0698,-0.0267,-0.162,-0.1,0.11800000000000001,-0.185,-0.00038700000000000003,0.0165,-0.121,-0.136,-0.223,0.0183
2020-6-19,2020,6,19,Sacramento,-0.0395,-0.0306,-0.00701,-0.278,-0.14800000000000002,-0.0194,-0.0321,0.0977,0.11,-0.004229999999999999,-0.10099999999999999,-0.158,-0.127
2020-6-19,2020,6,19,Atlanta,-0.25,-0.395,-0.292,-0.447,-0.00448,-0.32,-0.113,-0.175,-0.18,-0.18,-0.256,-0.297,-0.205
2020-6-19,2020,6,19,Kansas City,-0.11599999999999999,-0.0712,-0.0988,-0.17800000000000002,-0.126,-0.121,-0.004520000000000001,-0.07400000000000001,-0.0815,-0.0512,-0.132,-0.196,-0.152
2020-6-19,2020,6,19,Miami,-0.29100000000000004,-0.32,-0.136,-0.349,-0.28800000000000003,-0.491,-0.231,-0.31,-0.317,-0.275,-0.282,-0.293,-0.261
2020-6-19,2020,6,19,Raleigh,-0.218,-0.401,-0.191,-0.314,-0.18899999999999997,-0.0907,-0.125,-0.15,-0.152,-0.213,-0.245,-0.26899999999999996,-0.214
2020-6-19,2020,6,19,Omaha,0.0576,0.0607,-0.192,-0.0803,0.249,0.12,0.228,0.18,0.17600000000000002,0.155,-0.0267,-0.21100000000000002,0.166
2020-6-19,2020,6,19,Oakland,-0.205,-0.0846,-0.135,-0.39399999999999996,-0.259,-0.486,-0.38799999999999996,-0.221,-0.20800000000000002,-0.102,-0.188,-0.215,-0.27399999999999997
2020-6-19,2020,6,19,Minneapolis,-0.187,-0.275,-0.126,-0.424,-0.115,-0.188,-0.278,-0.0697,-0.0523,-0.146,-0.22,-0.247,-0.268
2020-6-19,2020,6,19,Tampa,-0.0507,-0.0877,0.168,-0.18899999999999997,-0.125,-0.0505,0.0339,0.0117,0.00982,-0.0123,-0.079,-0.10400000000000001,-0.15
2020-6-19,2020,6,19,New Orleans,-0.32899999999999996,-0.04,-0.134,-0.373,-0.285,-0.5589999999999999,-0.455,-0.361,-0.35,-0.341,-0.313,-0.302,-0.267
2020-6-19,2020,6,19,Wichita,-0.064,-0.258,-0.0416,-0.16399999999999998,-0.324,0.12,-0.128,0.113,0.13699999999999998,-0.171,-0.159,-0.198,0.00518
2020-6-19,2020,6,19,Cleveland,-0.365,-0.349,-0.175,-0.256,-0.685,-0.15,-0.0732,-0.11900000000000001,-0.12300000000000001,-0.478,-0.46399999999999997,-0.33299999999999996,-0.655
2020-6-19,2020,6,19,Bakersfield,-0.0178,0.00946,0.282,-0.0958,0.0104,0.41,0.111,0.0499,0.045,0.0599,-0.0325,-0.182,0.0697
2020-6-19,2020,6,19,Honolulu,-0.264,-0.39299999999999996,-0.222,-0.217,-0.16,-0.369,-0.172,-0.299,-0.313,-0.299,-0.256,-0.26,-0.11800000000000001
2020-6-19,2020,6,19,Boise,0.0268,-0.166,0.135,0.0,-0.0034200000000000003,0.213,0.138,0.11900000000000001,0.11699999999999999,0.0975,-0.0167,-0.0657,-0.149
2020-6-19,2020,6,19,Salt Lake City,-0.198,-0.185,-0.249,-0.182,-0.303,-0.21600000000000003,-0.0782,-0.0971,-0.099,-0.264,-0.272,-0.23800000000000002,-0.45299999999999996
2020-6-19,2020,6,19,Virginia Beach,-0.0303,0.29,0.36,-0.10800000000000001,-0.37200000000000005,0.185,0.514,0.191,0.163,-0.16899999999999998,-0.163,-0.162,-0.149
2020-6-19,2020,6,19,Colorado Springs,-0.11,-0.019,0.154,-0.0276,-0.348,0.151,0.0,-0.0332,-0.0371,0.0469,-0.127,-0.17,-0.365
2020-6-19,2020,6,19,Tulsa,-0.115,-0.20600000000000002,-0.18600000000000003,-0.163,-0.0948,0.0289,-0.1,-0.054000000000000006,-0.05,-0.115,-0.156,-0.16899999999999998,-0.273
2020-6-26,2020,6,26,Los Angeles,-0.0153,0.18100000000000002,-0.149,-0.205,-0.0786,0.0793,0.314,0.20600000000000002,0.196,-0.00207,-0.098,-0.146,-0.145
2020-6-26,2020,6,26,New York City,0.0161,0.111,0.033,-0.0324,0.11699999999999999,-0.0404,0.21899999999999997,0.147,0.142,0.0604,-0.0394,-0.17800000000000002,0.0493
2020-6-26,2020,6,26,Chicago,-0.10800000000000001,-0.0556,-0.226,-0.33,-0.11699999999999999,0.12,0.42100000000000004,0.163,0.145,-0.0641,-0.207,-0.27,-0.22399999999999998
2020-6-26,2020,6,26,Houston,-0.075,-0.348,-0.122,-0.207,-0.0359,0.317,0.655,0.17600000000000002,0.138,-0.10800000000000001,-0.188,-0.281,-0.016
2020-6-26,2020,6,26,Phoenix,0.0353,-0.0485,-0.11800000000000001,-0.106,0.0889,-0.0767,0.233,0.124,0.113,0.185,-0.008020000000000001,-0.128,-0.0955
2020-6-26,2020,6,26,San Diego,-0.087,-0.11199999999999999,-0.12,-0.217,-0.213,-0.00949,0.121,0.0259,0.0169,-0.10800000000000001,-0.14300000000000002,-0.171,-0.121
2020-6-26,2020,6,26,Dallas,-0.0623,-0.0193,-0.0408,-0.302,0.0478,0.0317,0.337,0.135,0.11800000000000001,-0.0219,-0.134,-0.19399999999999998,-0.102
2020-6-26,2020,6,26,Las Vegas,-0.0309,-0.023,-0.0718,-0.0656,-0.122,-0.158,0.48100000000000004,0.122,0.0859,-0.0387,-0.106,-0.18,-0.0761
2020-6-26,2020,6,26,Seattle,-0.16399999999999998,-0.253,-0.12300000000000001,-0.35100000000000003,-0.133,-0.124,0.23199999999999998,-0.0343,-0.0542,-0.172,-0.21100000000000002,-0.23199999999999998,-0.21100000000000002
2020-6-26,2020,6,26,Fort Worth,0.0917,0.138,0.0,-0.146,0.12,0.337,0.696,0.264,0.22,0.142,-0.0177,-0.147,-0.00942
2020-6-26,2020,6,26,San Antonio,0.092,-0.075,-0.0357,0.0148,0.171,0.175,0.33299999999999996,0.245,0.23399999999999999,0.11800000000000001,0.0146,-0.0859,0.0732
2020-6-26,2020,6,26,San Jose,-0.115,-0.25,-0.248,-0.257,-0.2,-0.36700000000000005,-0.21,-0.0162,0.0016699999999999998,-0.11800000000000001,-0.12,-0.124,-0.0972
2020-6-26,2020,6,26,Detroit,0.126,0.0103,0.0716,-0.22,0.0937,0.382,0.732,0.599,0.586,0.136,-0.0688,-0.18100000000000002,-0.11599999999999999
2020-6-26,2020,6,26,Philadelphia,-0.12300000000000001,-0.0356,-0.24100000000000002,-0.326,-0.127,0.242,0.375,0.16899999999999998,0.154,-0.0733,-0.193,-0.248,-0.225
2020-6-26,2020,6,26,Columbus,-0.0422,0.106,-0.163,-0.21600000000000003,-0.14400000000000002,0.226,0.431,0.215,0.198,-0.0973,-0.163,-0.201,-0.171
2020-6-26,2020,6,26,Austin,-0.0471,-0.29,-0.0057399999999999994,-0.11599999999999999,-0.215,-0.187,0.217,0.0681,0.052000000000000005,-0.0851,-0.0762,-0.0576,-0.154
2020-6-26,2020,6,26,Charlotte,0.0102,0.134,-0.109,-0.132,-0.0107,0.045,0.282,0.262,0.26,0.135,-0.0615,-0.151,-0.026000000000000002
2020-6-26,2020,6,26,Indianapolis,0.13,0.027000000000000003,0.065,-0.091,0.131,0.165,0.397,0.32799999999999996,0.322,0.106,0.037000000000000005,-0.033,0.0973
2020-6-26,2020,6,26,Jacksonville,0.13699999999999998,-0.13699999999999998,0.261,-0.0243,0.163,0.391,0.469,0.195,0.17300000000000001,0.237,0.115,0.0457,0.0451
2020-6-26,2020,6,26,Memphis,0.187,0.34700000000000003,-0.145,0.0855,0.0685,0.579,0.391,0.514,0.525,0.158,0.0257,-0.0568,-0.0847
2020-6-26,2020,6,26,San Francisco,-0.165,-0.0308,-0.157,-0.36200000000000004,-0.12300000000000001,-0.509,-0.5589999999999999,-0.316,-0.29600000000000004,-0.106,-0.125,-0.17,0.0586
2020-6-26,2020,6,26,El Paso,0.162,0.00364,0.231,-0.0239,-0.0106,0.821,0.679,0.35600000000000004,0.326,0.0394,0.047,0.0498,0.0644
2020-6-26,2020,6,26,Baltimore,0.225,0.27699999999999997,0.20600000000000002,0.0203,0.22699999999999998,0.152,0.58,0.263,0.242,0.281,0.209,0.0982,0.40299999999999997
2020-6-26,2020,6,26,Portland,0.0292,-0.0879,-0.0324,-0.0034799999999999996,0.109,-0.0467,-0.0324,0.0805,0.0887,0.139,-0.00935,-0.10099999999999999,0.00797
2020-6-26,2020,6,26,Boston,0.0347,-0.0666,-0.125,-0.237,0.273,0.0387,0.0393,0.0445,0.0449,0.14400000000000002,0.059000000000000004,-0.0669,0.419
2020-6-26,2020,6,26,Oklahoma City,0.21899999999999997,-0.0867,0.0988,0.133,0.0319,0.805,0.93,0.469,0.42200000000000004,0.0933,0.0843,0.0378,0.23199999999999998
2020-6-26,2020,6,26,Louisville,0.359,0.36,0.272,0.0857,0.479,0.475,0.667,0.57,0.562,0.466,0.253,0.0575,0.35
2020-6-26,2020,6,26,Denver,-0.0755,-0.0446,-0.138,-0.305,-0.098,-0.157,0.245,0.0491,0.0303,-0.0437,-0.10800000000000001,-0.171,0.0335
2020-6-26,2020,6,26,Washington,-0.0575,0.0311,-0.0984,-0.125,-0.223,-0.43799999999999994,-0.434,-0.263,-0.24600000000000002,-0.0925,-0.0191,-0.00983,0.0484
2020-6-26,2020,6,26,Nashville,0.0381,-0.14400000000000002,0.0899,-0.0894,-0.24600000000000002,0.11,0.45299999999999996,0.265,0.249,-0.0834,-0.0834,-0.0808,-0.0932
2020-6-26,2020,6,26,Milwaukee,0.0599,-0.122,-0.0279,-0.0296,0.17,0.22399999999999998,0.631,0.231,0.201,0.136,0.00223,-0.14300000000000002,0.262
2020-6-26,2020,6,26,Albuquerque,0.34700000000000003,0.49700000000000005,0.342,0.168,0.34,0.486,0.93,0.504,0.461,0.381,0.25,0.157,0.166
2020-6-26,2020,6,26,Tucson,0.317,0.136,0.168,0.289,0.295,0.10800000000000001,0.612,0.442,0.426,0.385,0.271,0.215,0.127
2020-6-26,2020,6,26,Fresno,0.34299999999999997,0.5579999999999999,0.0989,0.00822,0.28300000000000003,0.546,0.93,0.521,0.474,0.267,0.228,0.132,0.35
2020-6-26,2020,6,26,Sacramento,0.218,0.429,0.147,0.0826,0.0389,0.45899999999999996,0.585,0.45799999999999996,0.446,0.196,0.124,0.0803,0.10800000000000001
2020-6-26,2020,6,26,Atlanta,-0.0567,-0.161,-0.121,-0.265,-0.0059700000000000005,-0.022000000000000002,0.314,0.168,0.155,0.04,-0.121,-0.188,-0.13
2020-6-26,2020,6,26,Kansas City,0.18100000000000002,0.193,0.115,0.0996,-0.083,0.591,0.8370000000000001,0.48100000000000004,0.442,0.0287,0.00957,0.0527,-0.207
2020-6-26,2020,6,26,Miami,-0.0229,0.147,-0.0161,-0.0706,0.0248,-0.174,0.315,-0.0176,-0.0469,0.0583,-0.0224,-0.0917,-0.00207
2020-6-26,2020,6,26,Raleigh,0.18899999999999997,0.0389,0.18600000000000003,0.16699999999999998,0.254,0.156,0.217,0.27899999999999997,0.285,0.275,0.161,0.11599999999999999,0.0994
2020-6-26,2020,6,26,Omaha,0.446,0.53,0.0611,0.273,0.623,0.821,0.93,0.742,0.759,0.53,0.35,0.13699999999999998,0.41100000000000003
2020-6-26,2020,6,26,Oakland,-0.0667,0.258,-0.11,-0.322,-0.192,-0.111,-0.107,0.109,0.126,-0.0842,-0.151,-0.18600000000000003,-0.165
2020-6-26,2020,6,26,Minneapolis,0.0446,0.0628,-0.0868,-0.239,0.0702,0.156,0.47700000000000004,0.278,0.261,0.109,-0.0375,-0.0893,-0.138
2020-6-26,2020,6,26,Tampa,0.245,0.0526,0.134,0.0743,0.25,0.26899999999999996,0.915,0.38,0.335,0.28300000000000003,0.175,0.106,0.161
2020-6-26,2020,6,26,New Orleans,0.10099999999999999,0.22699999999999998,0.39,0.44299999999999995,0.0491,-0.18,0.276,0.198,0.188,-0.0104,0.0427,0.109,0.00168
2020-6-26,2020,6,26,Wichita,0.239,-0.10800000000000001,0.174,0.46399999999999997,-0.00812,0.8170000000000001,0.93,0.494,0.442,0.228,0.0976,-0.0369,0.0155
2020-6-26,2020,6,26,Cleveland,-0.126,0.0376,-0.0258,0.00617,-0.555,0.375,0.638,0.314,0.28600000000000003,-0.19699999999999998,-0.29,-0.203,-0.61
2020-6-26,2020,6,26,Bakersfield,0.264,0.35,0.0871,0.188,0.132,0.821,0.93,0.499,0.451,0.324,0.141,-0.146,0.32299999999999995
2020-6-26,2020,6,26,Honolulu,-0.0149,-0.222,0.126,-0.17,0.055999999999999994,-0.336,-0.0291,-0.132,-0.14300000000000002,0.0658,0.0501,0.0274,0.0745
2020-6-26,2020,6,26,Boise,0.0653,-0.26899999999999996,0.14,0.0934,-0.0883,0.5589999999999999,0.534,0.20600000000000002,0.17300000000000001,0.179,0.0077599999999999995,-0.0396,-0.273
2020-6-26,2020,6,26,Salt Lake City,-0.0748,0.00873,-0.11599999999999999,-0.207,-0.184,0.321,0.457,0.0693,0.0314,-0.175,-0.184,-0.16899999999999998,-0.282
2020-6-26,2020,6,26,Virginia Beach,0.317,0.632,0.267,0.35200000000000004,-0.0016300000000000002,0.821,0.93,0.738,0.7040000000000001,0.122,0.0875,0.0835,-0.0038299999999999996
2020-6-26,2020,6,26,Colorado Springs,0.24100000000000002,0.39,0.405,0.353,-0.188,0.821,0.506,0.48100000000000004,0.478,0.316,0.125,0.1,-0.204
2020-6-26,2020,6,26,Tulsa,0.20600000000000002,-0.163,0.29600000000000004,0.0433,0.17800000000000002,0.777,0.929,0.41100000000000003,0.366,0.146,0.0373,-0.0912,0.0219
2020-7-3,2020,7,3,Los Angeles,-0.257,-0.382,-0.27399999999999997,-0.401,-0.152,-0.575,-0.475,-0.124,-0.0928,-0.247,-0.3,-0.36,-0.203
2020-7-3,2020,7,3,New York City,-0.151,-0.0667,-0.205,-0.271,0.161,-0.496,-0.162,-0.177,-0.17800000000000002,-0.145,-0.132,-0.23199999999999998,0.131
2020-7-3,2020,7,3,Chicago,-0.258,-0.414,-0.335,-0.499,-0.192,-0.355,-0.193,-0.0407,-0.0299,-0.284,-0.325,-0.375,-0.187
2020-7-3,2020,7,3,Houston,-0.314,-0.48700000000000004,-0.22,-0.381,-0.171,-0.46299999999999997,-0.436,-0.28,-0.267,-0.263,-0.33299999999999996,-0.423,-0.147
2020-7-3,2020,7,3,Phoenix,-0.17800000000000002,-0.20800000000000002,-0.29600000000000004,-0.325,-0.0562,-0.5539999999999999,-0.363,-0.182,-0.163,-0.0475,-0.184,-0.28800000000000003,-0.171
2020-7-3,2020,7,3,San Diego,-0.21899999999999997,-0.293,-0.324,-0.34,-0.16699999999999998,-0.462,-0.35600000000000004,-0.191,-0.17600000000000002,-0.155,-0.23199999999999998,-0.315,-0.10800000000000001
2020-7-3,2020,7,3,Dallas,-0.23399999999999999,-0.255,-0.23399999999999999,-0.42100000000000004,0.14,-0.386,-0.29100000000000004,-0.201,-0.19399999999999998,-0.192,-0.231,-0.282,-0.0323
2020-7-3,2020,7,3,Las Vegas,-0.295,-0.387,-0.26899999999999996,-0.32299999999999995,-0.19899999999999998,-0.607,-0.358,-0.299,-0.294,-0.284,-0.293,-0.348,-0.158
2020-7-3,2020,7,3,Seattle,-0.273,-0.37799999999999995,-0.263,-0.401,-0.23800000000000002,-0.612,-0.45899999999999996,-0.251,-0.23600000000000002,-0.312,-0.27899999999999997,-0.273,-0.228
2020-7-3,2020,7,3,Fort Worth,-0.22699999999999998,-0.384,-0.11599999999999999,-0.3,0.0061,-0.429,-0.29,-0.223,-0.21600000000000003,-0.12,-0.237,-0.376,-0.0256
2020-7-3,2020,7,3,San Antonio,-0.244,-0.235,-0.324,-0.336,-0.0328,-0.583,-0.527,-0.292,-0.263,-0.245,-0.24,-0.301,0.00443
2020-7-3,2020,7,3,San Jose,-0.28,-0.295,-0.335,-0.5,-0.228,-0.71,-0.522,-0.324,-0.306,-0.307,-0.257,-0.26,-0.139
2020-7-3,2020,7,3,Detroit,-0.20800000000000002,-0.314,-0.295,-0.434,-0.262,-0.251,-0.0368,0.14,0.156,-0.24100000000000002,-0.359,-0.447,-0.27699999999999997
2020-7-3,2020,7,3,Philadelphia,-0.272,-0.127,-0.309,-0.4,-0.28,-0.429,-0.301,-0.11199999999999999,-0.0986,-0.264,-0.311,-0.35200000000000004,-0.267
2020-7-3,2020,7,3,Columbus,-0.247,-0.132,-0.298,-0.409,-0.33399999999999996,-0.32299999999999995,-0.248,-0.107,-0.0959,-0.282,-0.325,-0.366,-0.251
2020-7-3,2020,7,3,Austin,-0.24100000000000002,-0.483,-0.312,-0.27399999999999997,-0.268,-0.591,-0.483,-0.34700000000000003,-0.33299999999999996,-0.187,-0.177,-0.187,-0.0924
2020-7-3,2020,7,3,Charlotte,-0.273,-0.322,-0.359,-0.382,-0.299,-0.377,-0.19,-0.122,-0.11599999999999999,-0.256,-0.32299999999999995,-0.359,-0.276
2020-7-3,2020,7,3,Indianapolis,-0.146,-0.114,-0.174,-0.38,0.156,-0.387,-0.107,-0.08900000000000001,-0.0876,-0.158,-0.177,-0.294,0.183
2020-7-3,2020,7,3,Jacksonville,-0.174,-0.29100000000000004,-0.183,-0.303,-0.0424,-0.272,-0.136,-0.152,-0.154,-0.136,-0.21899999999999997,-0.31,-0.0847
2020-7-3,2020,7,3,Memphis,-0.131,-0.19899999999999998,-0.335,-0.212,-0.10099999999999999,-0.348,-0.368,-0.0911,-0.0663,-0.109,-0.156,-0.24,-0.0102
2020-7-3,2020,7,3,San Francisco,-0.37,-0.261,-0.33799999999999997,-0.57,-0.27899999999999997,-0.768,-0.73,-0.508,-0.49,-0.395,-0.32899999999999996,-0.342,-0.161
2020-7-3,2020,7,3,El Paso,-0.0805,-0.215,-0.179,-0.0558,-0.0172,-0.384,-0.0377,-0.10800000000000001,-0.114,-0.0859,-0.0819,-0.184,0.153
2020-7-3,2020,7,3,Baltimore,-0.0922,-0.203,-0.172,-0.285,0.115,-0.491,-0.35600000000000004,-0.0891,-0.0715,-0.0522,-0.0882,-0.182,0.126
2020-7-3,2020,7,3,Portland,-0.215,-0.222,-0.257,-0.268,-0.17300000000000001,-0.5529999999999999,-0.386,-0.133,-0.114,-0.174,-0.26899999999999996,-0.341,-0.198
2020-7-3,2020,7,3,Boston,-0.146,-0.27699999999999997,-0.19399999999999998,-0.41700000000000004,0.17600000000000002,-0.583,-0.287,-0.311,-0.313,-0.115,-0.0998,-0.18899999999999997,0.271
2020-7-3,2020,7,3,Oklahoma City,-0.10099999999999999,-0.375,-0.26899999999999996,-0.1,0.00687,-0.22,-0.11699999999999999,-0.0672,-0.0629,-0.203,-0.14300000000000002,-0.18899999999999997,0.267
2020-7-3,2020,7,3,Louisville,-0.10099999999999999,-0.11199999999999999,-0.177,-0.212,-0.0791,-0.389,-0.28600000000000003,-0.135,-0.122,-0.165,-0.0898,-0.08900000000000001,0.14300000000000002
2020-7-3,2020,7,3,Denver,-0.278,-0.243,-0.247,-0.39,-0.342,-0.5760000000000001,-0.42700000000000005,-0.278,-0.264,-0.251,-0.275,-0.295,-0.235
2020-7-3,2020,7,3,Washington,-0.0207,-0.159,0.122,-0.20800000000000002,-0.111,-0.742,-0.5720000000000001,-0.42200000000000004,-0.40700000000000003,-0.0197,0.0433,-0.0784,0.5529999999999999
